Wall time,Step,Value
1528651094.51914,10792,0.22928237915039062
1528651099.219245,10891,0.1886453628540039
1528651103.928972,10990,0.1881551742553711
1528651108.607024,11089,0.21929073333740234
1528651112.971252,11188,0.22151851654052734
1528651117.400509,11287,0.17593002319335938
1528651121.913218,11386,0.2171010971069336
1528651126.35031,11485,0.1678752899169922
1528651130.843834,11584,0.16901397705078125
1528651135.393977,11683,0.18906116485595703
1528651139.801085,11782,0.17631149291992188
1528651144.337502,11881,0.1307363510131836
1528651148.837498,11980,0.16812705993652344
1528651153.640882,12079,0.14536762237548828
1528651158.262893,12178,0.17075729370117188
1528651162.986027,12277,0.125640869140625
1528651167.64619,12376,0.12368965148925781
1528651172.318786,12475,0.1555633544921875
1528651177.050489,12574,0.16226768493652344
1528651181.681041,12673,0.12094879150390625
1528651186.272863,12772,0.1357402801513672
1528651194.016513,12871,0.1418600082397461
1528651198.590014,12970,0.11459732055664062
1528651202.999523,13069,0.1350107192993164
1528651207.520757,13168,0.10878562927246094
1528651212.158195,13267,0.11132049560546875
1528651216.760594,13366,0.12744903564453125
1528651221.409553,13465,0.12144756317138672
1528651225.748241,13564,0.12617015838623047
1528651230.235951,13663,0.10498809814453125
1528651234.823422,13762,0.11187458038330078
1528651239.217092,13861,0.12324237823486328
1528651243.550196,13960,0.10458850860595703
1528651248.086112,14059,0.13908767700195312
1528651252.826117,14158,0.1041574478149414
1528651257.295655,14257,0.08414936065673828
1528651261.931588,14356,0.09687137603759766
1528651266.539672,14455,0.10264110565185547
1528651271.19647,14554,0.11966991424560547
1528651276.073885,14653,0.10378551483154297
1528651280.797345,14752,0.12195014953613281
1528651285.445199,14851,0.11165904998779297
1528651290.079826,14950,0.1225423812866211
1528651294.855906,15049,0.1074533462524414
1528651299.475326,15148,0.0748739242553711
1528651304.026378,15247,0.11585140228271484
1528651308.702614,15346,0.07134151458740234
1528651313.488474,15445,0.09493732452392578
1528651318.291781,15544,0.07061004638671875
1528651322.790211,15643,0.11032295227050781
1528651327.358566,15742,0.10410499572753906
1528651331.86843,15841,0.1196126937866211
1528651336.665357,15940,0.07909297943115234
1528651341.424786,16039,0.07147407531738281
1528651346.125919,16138,0.10681438446044922
1528651350.751768,16237,0.09825992584228516
1528651355.254056,16336,0.10880756378173828
1528651359.749435,16435,0.09545612335205078
1528651364.243443,16534,0.1236867904663086
1528651368.768738,16633,0.09955596923828125
1528651373.491342,16732,0.0921792984008789
1528651378.046139,16831,0.09769535064697266
1528651382.522201,16930,0.10824298858642578
1528651387.057929,17029,0.08966636657714844
1528651391.733502,17128,0.09200668334960938
1528651396.321104,17227,0.08725166320800781
1528651401.006217,17326,0.07898807525634766
1528651405.518582,17425,0.12371826171875
1528651410.00055,17524,0.08590030670166016
1528651414.546098,17623,0.11615753173828125
1528651419.05729,17722,0.12587642669677734
1528651423.526716,17821,0.09031486511230469
1528651428.157358,17920,0.10670661926269531
1528651432.707488,18019,0.09252548217773438
1528651437.071895,18118,0.09604644775390625
1528651441.578021,18217,0.10414505004882812
1528651446.257128,18316,0.07353687286376953
1528651450.886699,18415,0.08855533599853516
1528651455.385409,18514,0.09321308135986328
1528651459.858646,18613,0.0813302993774414
1528651464.352789,18712,0.093841552734375
1528651468.938063,18811,0.10125064849853516
1528651473.458589,18910,0.1087656021118164
1528651477.848452,19009,0.08452510833740234
1528651482.280702,19108,0.09381866455078125
1528651486.791608,19207,0.07389163970947266
1528651491.415626,19306,0.0758981704711914
1528651496.016803,19405,0.08023834228515625
1528651500.6342,19504,0.07815742492675781
1528651504.949919,19603,0.06973075866699219
1528651509.690235,19702,0.06961441040039062
1528651514.069756,19801,0.07134056091308594
1528651518.682161,19900,0.07483863830566406
1528651523.183728,19999,0.10311222076416016
1528651528.009095,20098,0.07506084442138672
1528651532.596441,20197,0.07638359069824219
1528651537.38642,20296,0.07320785522460938
1528651542.06027,20395,0.07352066040039062
1528651546.751165,20494,0.10805511474609375
1528651551.317769,20593,0.0918722152709961
1528651555.938601,20692,0.060936927795410156
1528651560.428265,20791,0.0853567123413086
1528651564.906933,20890,0.08100318908691406
1528651569.512034,20989,0.06130027770996094
1528651574.1987,21088,0.07753849029541016
1528651578.912924,21187,0.05776214599609375
1528651583.618161,21286,0.055327415466308594
1528651588.190933,21385,0.09324455261230469
1528651592.823491,21484,0.06406402587890625
1528651597.423883,21583,0.05667400360107422
1528651601.9121,21682,0.07115554809570312
1528651606.349663,21781,0.04303264617919922
1528651610.803297,21880,0.060352325439453125
1528651615.314648,21979,0.05430030822753906
1528651619.993028,22078,0.066802978515625
1528651624.612298,22177,0.05683135986328125
1528651629.100675,22276,0.05899238586425781
1528651633.537156,22375,0.06610107421875
1528651638.118426,22474,0.050757408142089844
1528651642.789452,22573,0.08072280883789062
1528651647.444966,22672,0.07536602020263672
1528651652.108202,22771,0.07399559020996094
1528651656.731283,22870,0.06908798217773438
1528651661.286443,22969,0.04764270782470703
1528651665.926871,23068,0.059456825256347656
1528651670.561029,23167,0.05608081817626953
1528651675.065165,23266,0.039977073669433594
1528651679.541114,23365,0.05244731903076172
1528651684.040428,23464,0.04823112487792969
1528651688.758076,23563,0.06847476959228516
1528651693.343541,23662,0.07300567626953125
1528651697.933044,23761,0.042572975158691406
1528651702.529227,23860,0.059983253479003906
1528651707.132684,23959,0.04968070983886719
1528651711.818533,24058,0.05278778076171875
1528651716.39463,24157,0.045318603515625
1528651720.927164,24256,0.04265594482421875
1528651725.438384,24355,0.04984760284423828
1528651730.011745,24454,0.040640830993652344
1528651734.645504,24553,0.04619121551513672
1528651739.394382,24652,0.04696178436279297
1528651743.998362,24751,0.05349922180175781
1528651748.468331,24850,0.04759025573730469
1528651753.180894,24949,0.04491615295410156
1528651757.944518,25048,0.04255390167236328
1528651762.557643,25147,0.04829597473144531
1528651767.295051,25246,0.04088115692138672
1528651772.0111,25345,0.04402446746826172
1528651776.764972,25444,0.06030750274658203
1528651781.348314,25543,0.03648567199707031
1528651794.388358,25741,0.030879974365234375
1528651799.153503,25840,0.042069435119628906
1528651803.821414,25939,0.053325653076171875
1528651808.522931,26038,0.0636129379272461
1528651813.717569,26137,0.050932884216308594
1528651818.42712,26236,0.03886127471923828
1528651822.947124,26335,0.04809856414794922
1528651827.671789,26434,0.03933238983154297
1528651832.275506,26533,0.042204856872558594
1528651837.007267,26632,0.0315399169921875
1528651841.606338,26731,0.03607654571533203
1528651846.316981,26830,0.040744781494140625
1528651851.066697,26929,0.04121971130371094
1528651855.837169,27028,0.0713186264038086
1528651860.513407,27127,0.04049396514892578
1528651865.020871,27226,0.04061603546142578
1528651869.647102,27325,0.05955028533935547
1528651874.206035,27424,0.03635978698730469
1528651878.788445,27523,0.043564796447753906
1528651883.196275,27622,0.044928550720214844
1528651887.596174,27721,0.04611396789550781
1528651892.141576,27820,0.0566558837890625
1528651896.743235,27919,0.035961151123046875
1528651901.019165,28018,0.03780364990234375
1528651905.552716,28117,0.03717231750488281
1528651910.02919,28216,0.037952423095703125
1528651914.562151,28315,0.043120384216308594
1528651918.916273,28414,0.037479400634765625
1528651923.459012,28513,0.047148704528808594
1528651927.983558,28612,0.037323951721191406
1528651932.66025,28711,0.055484771728515625
1528651937.215185,28810,0.044525146484375
1528651941.693521,28909,0.03719806671142578
1528651946.204866,29008,0.038616180419921875
1528651950.773172,29107,0.04597759246826172
1528651955.449018,29206,0.035202980041503906
1528651960.172472,29305,0.035202980041503906
1528651964.969903,29404,0.04105949401855469
1528651969.850868,29503,0.03659820556640625
1528651974.633421,29602,0.038578033447265625
1528651979.307224,29701,0.04291343688964844
1528651983.858671,29800,0.04900550842285156
1528651988.497131,29899,0.028594017028808594
1528651993.215987,29998,0.03533458709716797
1528651997.738769,30097,0.02686309814453125
1528652002.413359,30196,0.0323638916015625
1528652011.831738,30394,0.024982452392578125
1528652016.425181,30493,0.049729347229003906
1528652020.769243,30592,0.021996498107910156
1528652025.418797,30691,0.03428459167480469
1528652030.180279,30790,0.027990341186523438
1528652034.783662,30889,0.034605979919433594
1528652039.368993,30988,0.027067184448242188
1528652044.088054,31087,0.024017333984375
1528652048.703522,31186,0.027922630310058594
1528652053.236483,31285,0.040459632873535156
1528652057.549573,31384,0.028272628784179688
1528652062.023422,31483,0.03046417236328125
1528652066.490526,31582,0.027721405029296875
1528652071.048515,31681,0.020087242126464844
1528652075.610292,31780,0.023383140563964844
1528652080.120335,31879,0.03410530090332031
1528652084.812904,31978,0.024938583374023438
1528652089.31975,32077,0.03474760055541992
1528652094.060399,32176,0.02988290786743164
1528652098.606623,32275,0.034356117248535156
1528652102.930883,32374,0.029591083526611328
1528652107.538753,32473,0.04255485534667969
1528652112.082841,32572,0.02068185806274414
1528652116.727507,32671,0.030117511749267578
1528652121.163988,32770,0.027861595153808594
1528652125.642127,32869,0.03186750411987305
1528652130.210032,32968,0.03633928298950195
1528652134.823932,33067,0.03419685363769531
1528652139.388357,33166,0.0238800048828125
1528652144.018009,33265,0.019882678985595703
1528652148.721616,33364,0.028278350830078125
1528652153.484761,33463,0.029543399810791016
1528652158.155635,33562,0.03548717498779297
1528652162.823214,33661,0.04119396209716797
1528652167.336986,33760,0.02547740936279297
1528652172.000862,33859,0.03559160232543945
1528652176.524983,33958,0.03910541534423828
1528652181.040168,34057,0.0474400520324707
1528652185.597029,34156,0.04422807693481445
1528652190.249224,34255,0.04230690002441406
1528652194.910678,34354,0.03202390670776367
1528652199.56687,34453,0.026995182037353516
1528652204.007844,34552,0.03547096252441406
1528652208.594618,34651,0.03289175033569336
1528652213.234078,34750,0.03128767013549805
1528652217.982043,34849,0.041988372802734375
1528652222.706286,34948,0.031331539154052734
1528652227.230767,35047,0.038753509521484375
1528652231.776019,35146,0.04163360595703125
1528652236.312656,35245,0.03440570831298828
1528652240.858958,35344,0.03435373306274414
1528652245.42001,35443,0.023686885833740234
1528652250.130852,35542,0.026427268981933594
1528652254.677003,35641,0.02548980712890625
1528652259.074925,35740,0.03657817840576172
1528652263.549021,35839,0.02348184585571289
1528652268.297503,35938,0.040225982666015625
1528652273.027951,36037,0.018404483795166016
1528652277.546125,36136,0.03423738479614258
1528652282.037187,36235,0.02839183807373047
1528652286.759089,36334,0.030200481414794922
1528652291.457527,36433,0.03798389434814453
1528652296.103878,36532,0.025686264038085938
1528652300.758349,36631,0.028076648712158203
1528652305.401029,36730,0.018854141235351562
1528652310.064396,36829,0.02072429656982422
1528652314.625348,36928,0.031075000762939453
1528652319.352005,37027,0.029269695281982422
1528652324.055935,37126,0.03139543533325195
1528652328.773132,37225,0.06646013259887695
1528652333.512665,37324,0.11498165130615234
1528652338.087673,37423,0.21735811233520508
1528652342.534259,37522,0.1642608642578125
1528652347.190973,37621,0.11310768127441406
1528652351.89995,37720,0.06769609451293945
1528652356.48936,37819,0.119903564453125
1528652361.170228,37918,0.07556390762329102
1528652365.865533,38017,0.0590214729309082
1528652370.454832,38116,0.07192277908325195
1528652375.038494,38215,0.058594703674316406
1528652379.590261,38314,0.04720783233642578
1528652384.132525,38413,0.047568321228027344
1528652388.695804,38512,0.05179595947265625
1528652396.573895,38611,0.056365013122558594
1528652401.191495,38710,0.045228004455566406
1528652405.74942,38809,0.0736856460571289
1528652410.404048,38908,0.045749664306640625
1528652415.083388,39007,0.04112529754638672
1528652419.609047,39106,0.03963279724121094
1528652424.322708,39205,0.0452117919921875
1528652429.065901,39304,0.044891357421875
1528652433.964245,39403,0.04776763916015625
1528652438.749367,39502,0.043196678161621094
1528652443.370518,39601,0.037194252014160156
1528652448.171713,39700,0.03701066970825195
1528652452.904089,39799,0.03231954574584961
1528652457.603266,39898,0.024532794952392578
1528652462.178275,39997,0.04122781753540039
1528652466.797292,40096,0.03092336654663086
1528652471.320036,40195,0.036458492279052734
1528652475.930082,40294,0.03339195251464844
1528652485.055161,40492,0.04943561553955078
1528652489.891632,40591,0.03800487518310547
1528652494.729929,40690,0.036765098571777344
1528652499.411092,40789,0.0342555046081543
1528652503.965042,40888,0.023415088653564453
1528652508.663866,40987,0.0491943359375
1528652513.499142,41086,0.032610416412353516
1528652517.997534,41185,0.02964639663696289
1528652522.510399,41284,0.037047386169433594
1528652527.316682,41383,0.027935028076171875
1528652531.958122,41482,0.026846885681152344
1528652536.579609,41581,0.03765583038330078
1528652545.782727,41779,0.031232833862304688
1528652550.128026,41878,0.024850845336914062
1528652554.785882,41977,0.029207706451416016
1528652559.443199,42076,0.028455734252929688
1528652564.129626,42175,0.03462076187133789
1528652568.884578,42274,0.02850818634033203
1528652573.686695,42373,0.018947601318359375
1528652578.449953,42472,0.03715801239013672
1528652583.245126,42571,0.021050453186035156
1528652587.976265,42670,0.021395206451416016
1528652592.600709,42769,0.03926992416381836
1528652597.241975,42868,0.029338836669921875
1528652601.894693,42967,0.030529499053955078
1528652606.545114,43066,0.027878761291503906
1528652611.386414,43165,0.03156280517578125
1528652616.148985,43264,0.01915264129638672
1528652620.77537,43363,0.028059005737304688
1528652625.525028,43462,0.02713775634765625
1528652630.276248,43561,0.026847362518310547
1528652634.85199,43660,0.027199268341064453
1528652639.391979,43759,0.02648019790649414
1528652644.001994,43858,0.025739192962646484
1528652648.596977,43957,0.030149459838867188
1528652653.222002,44056,0.025702476501464844
1528652657.816508,44155,0.01952362060546875
1528652662.407452,44254,0.02931499481201172
1528652667.236664,44353,0.02602529525756836
1528652671.710153,44452,0.03397655487060547
1528652676.347069,44551,0.02804708480834961
1528652680.99111,44650,0.025352001190185547
1528652685.779422,44749,0.022522926330566406
1528652690.46547,44848,0.020642757415771484
1528652695.22493,44947,0.028435707092285156
1528652699.754657,45046,0.02539825439453125
1528652704.206136,45145,0.02441883087158203
1528652709.01855,45244,0.02234506607055664
1528652713.625266,45343,0.01857137680053711
1528652718.163108,45442,0.022359371185302734
1528652722.563759,45541,0.017849445343017578
1528652726.946078,45640,0.02166748046875
1528652731.574685,45739,0.022027969360351562
1528652736.302976,45838,0.03147125244140625
1528652741.121188,45937,0.029907703399658203
1528652745.705578,46036,0.02681875228881836
1528652750.449073,46135,0.022335052490234375
1528652755.266917,46234,0.018273353576660156
1528652759.843867,46333,0.02764606475830078
1528652764.559849,46432,0.026607990264892578
1528652769.288017,46531,0.021363258361816406
1528652773.859935,46630,0.02617931365966797
1528652778.358618,46729,0.026763916015625
1528652783.113049,46828,0.02288198471069336
1528652787.828478,46927,0.024958133697509766
1528652792.514039,47026,0.018857955932617188
1528652797.336,47125,0.021946430206298828
1528652801.988277,47224,0.015607357025146484
1528652806.714459,47323,0.0179443359375
1528652811.481563,47422,0.015447616577148438
1528652816.315889,47521,0.02280426025390625
1528652821.007707,47620,0.020581722259521484
1528652825.604859,47719,0.018032073974609375
1528652830.200803,47818,0.017602920532226562
1528652839.593452,48016,0.012018203735351562
1528652844.269681,48115,0.023406982421875
1528652848.86019,48214,0.01228475570678711
1528652853.414925,48313,0.017579078674316406
1528652857.960781,48412,0.01171112060546875
1528652862.470868,48511,0.010224342346191406
1528652867.03144,48610,0.017599105834960938
1528652871.537951,48709,0.016231060028076172
1528652876.040136,48808,0.017418861389160156
1528652880.434457,48907,0.013120651245117188
1528652885.060302,49006,0.015480995178222656
1528652889.846172,49105,0.015314102172851562
1528652894.495741,49204,0.020029067993164062
1528652899.02854,49303,0.012860298156738281
1528652903.554707,49402,0.01967620849609375
1528652908.11384,49501,0.014095306396484375
1528652912.83603,49600,0.01656818389892578
1528652917.725048,49699,0.014944076538085938
1528652922.270874,49798,0.013698577880859375
1528652926.859771,49897,0.017377853393554688
1528652931.261587,49996,0.014806270599365234
1528652935.94489,50095,0.0184173583984375
1528652940.628602,50194,0.024683475494384766
1528652945.358353,50293,0.015353202819824219
1528652949.991917,50392,0.00659942626953125
1528652954.46235,50491,0.016019821166992188
1528652958.963252,50590,0.018052101135253906
1528652963.550098,50689,0.027448654174804688
1528652968.199813,50788,0.02394866943359375
1528652973.01975,50887,0.020873069763183594
1528652982.087833,51085,0.020193099975585938
1528652986.770719,51184,0.03566694259643555
1528652994.496789,51283,0.0310211181640625
1528652999.05638,51382,0.02966165542602539
1528653003.529507,51481,0.019348621368408203
1528653008.380816,51580,0.02117919921875
1528653012.974675,51679,0.018560409545898438
1528653017.549395,51778,0.018035888671875
1528653022.133536,51877,0.019298076629638672
1528653026.68806,51976,0.018338680267333984
1528653031.2382,52075,0.01344156265258789
1528653035.785276,52174,0.021074295043945312
1528653040.498565,52273,0.02122354507446289
1528653045.082322,52372,0.022954463958740234
1528653049.875248,52471,0.019868850708007812
1528653054.683447,52570,0.0182952880859375
1528653059.271148,52669,0.021886825561523438
1528653063.996474,52768,0.018780231475830078
1528653068.824641,52867,0.012295722961425781
1528653073.452086,52966,0.023647785186767578
1528653078.001391,53065,0.016524791717529297
1528653082.772651,53164,0.043314456939697266
1528653087.34379,53263,0.16779232025146484
1528653091.970274,53362,0.18501996994018555
1528653096.812352,53461,0.08546018600463867
1528653101.580974,53560,0.10037851333618164
1528653106.057049,53659,0.09424591064453125
1528653110.49429,53758,0.06836462020874023
1528653114.959623,53857,0.08362293243408203
1528653119.492535,53956,0.04927349090576172
1528653123.881432,54055,0.04735136032104492
1528653128.613208,54154,0.04515647888183594
1528653133.389221,54253,0.03818511962890625
1528653138.195864,54352,0.03491353988647461
1528653142.847351,54451,0.03827714920043945
1528653147.625444,54550,0.027361392974853516
1528653152.349736,54649,0.03242158889770508
1528653157.136894,54748,0.0363306999206543
1528653161.941963,54847,0.0333099365234375
1528653166.535068,54946,0.024533748626708984
1528653171.177427,55045,0.023247718811035156
1528653175.702151,55144,0.027316570281982422
1528653180.329208,55243,0.028919696807861328
1528653184.944206,55342,0.04477357864379883
1528653189.515673,55441,0.02259206771850586
1528653194.273251,55540,0.02337932586669922
1528653198.93154,55639,0.036192893981933594
1528653203.479652,55738,0.020238399505615234
1528653208.082654,55837,0.019683837890625
1528653212.645282,55936,0.02272796630859375
1528653217.314497,56035,0.023691654205322266
1528653222.013013,56134,0.02001190185546875
1528653226.731106,56233,0.021523475646972656
1528653231.521169,56332,0.024222850799560547
1528653236.1488,56431,0.017076492309570312
1528653240.652405,56530,0.01805400848388672
1528653245.430737,56629,0.013709068298339844
1528653250.028935,56728,0.02167034149169922
1528653254.522176,56827,0.021650314331054688
1528653259.02926,56926,0.018779754638671875
1528653263.476672,57025,0.02317667007446289
1528653267.924715,57124,0.02871417999267578
1528653272.601338,57223,0.02648019790649414
1528653277.248086,57322,0.021049022674560547
1528653281.964051,57421,0.017933368682861328
1528653286.774433,57520,0.02305316925048828
1528653291.576357,57619,0.01715087890625
1528653296.124113,57718,0.026734352111816406
1528653300.764078,57817,0.020901203155517578
1528653305.37872,57916,0.021037578582763672
1528653309.966613,58015,0.029229164123535156
1528653314.701799,58114,0.021236896514892578
1528653319.324317,58213,0.01979351043701172
1528653323.803738,58312,0.02140331268310547
1528653328.238987,58411,0.02063131332397461
1528653332.927836,58510,0.013810157775878906
1528653337.75774,58609,0.06078529357910156
1528653342.609691,58708,0.14063787460327148
1528653347.250105,58807,0.1439199447631836
1528653356.827478,59005,0.17142820358276367
1528653361.547496,59104,0.0626678466796875
1528653366.316713,59203,0.060187339782714844
1528653371.079619,59302,0.04481220245361328
1528653375.776199,59401,0.07317733764648438
1528653380.472046,59500,0.0368194580078125
1528653385.196383,59599,0.05383777618408203
1528653389.774852,59698,0.042545318603515625
1528653394.37762,59797,0.04261493682861328
1528653399.0936,59896,0.0639028549194336
1528653403.742505,59995,0.05545997619628906
1528653408.284162,60094,0.04140520095825195
1528653412.934137,60193,0.05179309844970703
1528653417.641588,60292,0.03655815124511719
1528653422.284163,60391,0.042380332946777344
1528653427.062422,60490,0.028830528259277344
1528653431.664468,60589,0.048819541931152344
1528653436.31978,60688,0.035442352294921875
1528653440.694273,60787,0.03377532958984375
1528653445.160644,60886,0.030918121337890625
1528653449.524711,60985,0.041333675384521484
1528653453.951455,61084,0.029292583465576172
1528653458.31534,61183,0.04948759078979492
1528653462.786688,61282,0.04300546646118164
1528653467.376105,61381,0.023362159729003906
1528653472.002407,61480,0.025721073150634766
1528653476.506833,61579,0.023981571197509766
1528653480.856458,61678,0.03168678283691406
1528653485.254317,61777,0.023572921752929688
1528653489.734443,61876,0.0208892822265625
1528653494.484336,61975,0.0224151611328125
1528653499.021622,62074,0.024210453033447266
1528653503.478141,62173,0.023868560791015625
1528653507.872299,62272,0.024435043334960938
1528653512.503657,62371,0.015316963195800781
1528653517.279955,62470,0.02590656280517578
1528653521.906381,62569,0.02204132080078125
1528653526.4357,62668,0.026853561401367188
1528653531.058044,62767,0.01959371566772461
1528653535.717559,62866,0.026418209075927734
1528653540.324429,62965,0.021828174591064453
1528653544.908515,63064,0.01693105697631836
1528653549.672426,63163,0.02463054656982422
1528653554.256062,63262,0.03611326217651367
1528653558.803727,63361,0.01775217056274414
1528653563.413848,63460,0.04607105255126953
1528653567.780032,63559,0.06567096710205078
1528653572.347327,63658,0.03198671340942383
1528653576.929601,63757,0.03229665756225586
1528653581.604885,63856,0.03995037078857422
1528653586.331689,63955,0.05094194412231445
1528653594.083,64054,0.03190469741821289
1528653598.72102,64153,0.08873367309570312
1528653603.128138,64252,0.025518417358398438
1528653607.941285,64351,0.02887439727783203
1528653612.710127,64450,0.0327000617980957
1528653617.223099,64549,0.03301811218261719
1528653621.927489,64648,0.03158283233642578
1528653626.398795,64747,0.029330730438232422
1528653631.153422,64846,0.02738809585571289
1528653635.818256,64945,0.020476818084716797
1528653640.567861,65044,0.03226518630981445
1528653645.110815,65143,0.02059316635131836
1528653649.805424,65242,0.022247314453125
1528653654.546511,65341,0.048366546630859375
1528653659.111446,65440,0.026325702667236328
1528653663.674552,65539,0.03032684326171875
1528653668.263077,65638,0.0326838493347168
1528653672.804557,65737,0.019971370697021484
1528653677.436817,65836,0.027991771697998047
1528653682.138018,65935,0.03244638442993164
1528653686.892402,66034,0.03436470031738281
1528653691.565774,66133,0.020363807678222656
1528653696.353558,66232,0.03480863571166992
1528653700.981898,66331,0.030426502227783203
1528653705.613352,66430,0.013993263244628906
1528653710.236316,66529,0.02666187286376953
1528653714.831294,66628,0.046474456787109375
1528653719.415294,66727,0.027770519256591797
1528653724.204435,66826,0.021335601806640625
1528653728.965991,66925,0.03806924819946289
1528653733.674446,67024,0.02793407440185547
1528653738.103878,67123,0.03172922134399414
1528653742.892644,67222,0.025585651397705078
1528653747.674982,67321,0.025580406188964844
1528653752.231704,67420,0.02459430694580078
1528653756.639671,67519,0.02652454376220703
1528653761.303159,67618,0.030853748321533203
1528653765.878726,67717,0.022994041442871094
1528653770.421014,67816,0.021461009979248047
1528653774.95003,67915,0.02304553985595703
1528653779.457738,68014,0.029079914093017578
1528653784.087561,68113,0.022155284881591797
1528653788.956591,68212,0.02932596206665039
1528653793.733349,68311,0.02308368682861328
1528653798.293985,68410,0.023179054260253906
1528653802.82608,68509,0.026226520538330078
1528653807.347574,68608,0.02568340301513672
1528653812.065251,68707,0.019023895263671875
1528653816.884176,68806,0.02529430389404297
1528653821.595068,68905,0.020086288452148438
1528653826.317536,69004,0.019054889678955078
1528653830.872103,69103,0.017182350158691406
1528653835.60507,69202,0.02428722381591797
1528653840.166057,69301,0.017611026763916016
1528653844.771004,69400,0.018858909606933594
1528653849.582281,69499,0.02156352996826172
1528653854.371694,69598,0.025899887084960938
1528653859.14184,69697,0.031105518341064453
1528653863.819899,69796,0.022188186645507812
1528653868.475131,69895,0.019881248474121094
1528653873.158496,69994,0.024385929107666016
