Wall time,Step,Value
1528653854.371694,69598,-6.562648773193359
1528653859.14184,69697,-6.5538506507873535
1528653863.819899,69796,-6.548567771911621
1528653868.475131,69895,-6.5468244552612305
1528653873.158496,69994,-6.547204494476318
1528653877.711798,70093,-6.542440414428711
1528653882.255564,70192,-6.539204120635986
1528653886.845882,70291,-6.543647766113281
1528653891.52739,70390,-6.54208517074585
1528653896.169766,70489,-6.538168907165527
1528653900.662582,70588,-6.52470588684082
1528653905.132157,70687,-6.5460004806518555
1528653909.879289,70786,-6.550581932067871
1528653914.650042,70885,-6.552516937255859
1528653919.307516,70984,-6.561557769775391
1528653923.982863,71083,-6.547430992126465
1528653928.745543,71182,-6.543120861053467
1528653933.401897,71281,-6.538543224334717
1528653938.21827,71380,-6.5387372970581055
1528653942.962747,71479,-6.544919013977051
1528653947.581291,71578,-6.5440778732299805
1528653952.280273,71677,-6.540661334991455
1528653957.040476,71776,-6.524250507354736
1528653961.664912,71875,-6.519015789031982
1528653966.405178,71974,-6.510872840881348
1528653971.17281,72073,-6.515130043029785
1528653975.655421,72172,-6.500866889953613
1528653980.164728,72271,-6.500324249267578
1528653984.977933,72370,-6.502752304077148
1528653989.814233,72469,-6.497488975524902
1528653994.521317,72568,-6.493661403656006
1528653999.325644,72667,-6.485408306121826
1528654003.949937,72766,-6.48469352722168
1528654008.35849,72865,-6.472899436950684
1528654013.095546,72964,-6.471855163574219
1528654017.742657,73063,-6.476658344268799
1528654022.299802,73162,-6.477155685424805
1528654026.908954,73261,-6.458493232727051
1528654031.455244,73360,-6.44853401184082
1528654036.058641,73459,-6.4388628005981445
1528654040.75368,73558,-6.479930400848389
1528654045.402453,73657,-6.496263027191162
1528654049.875998,73756,-6.449947834014893
1528654054.656449,73855,-6.448017597198486
1528654059.322912,73954,-6.4298295974731445
1528654063.950053,74053,-6.428579807281494
1528654068.594762,74152,-6.42409610748291
1528654073.380469,74251,-6.4400434494018555
1528654077.924092,74350,-6.439199924468994
1528654082.468685,74449,-6.423000335693359
1528654087.11775,74548,-6.42064905166626
1528654091.941643,74647,-6.430972099304199
1528654096.514365,74746,-6.425078392028809
1528654101.097998,74845,-6.411553382873535
1528654105.878361,74944,-6.412631988525391
1528654110.538855,75043,-6.401276588439941
1528654119.900193,75241,-6.376612663269043
1528654124.62214,75340,-6.374335289001465
1528654129.025156,75439,-6.369832515716553
1528654133.689578,75538,-6.3673095703125
1528654138.372351,75637,-6.374080181121826
1528654143.163958,75736,-6.366433620452881
1528654147.904576,75835,-6.356891632080078
1528654152.714664,75934,-6.357057094573975
1528654157.077618,76033,-6.343572616577148
1528654162.269188,76132,-6.339025020599365
1528654166.940909,76231,-6.353412628173828
1528654171.693056,76330,-6.340450286865234
1528654176.446427,76429,-6.329699993133545
1528654180.842624,76528,-6.333004951477051
1528654185.406625,76627,-6.328024387359619
1528654190.0627,76726,-6.309885025024414
1528654197.805505,76825,-6.30542516708374
1528654202.179549,76924,-6.304478168487549
1528654206.925048,77023,-6.289169788360596
1528654211.613025,77122,-6.313379287719727
1528654216.036434,77221,-6.291402816772461
1528654220.524916,77320,-6.317478656768799
1528654225.314836,77419,-6.311517238616943
1528654230.018801,77518,-6.312027931213379
1528654234.688839,77617,-6.296326637268066
1528654239.213616,77716,-6.28913688659668
1528654243.973828,77815,-6.288613319396973
1528654248.758951,77914,-6.280722618103027
1528654253.29756,78013,-6.28868293762207
1528654257.817837,78112,-6.277888298034668
1528654262.380585,78211,-6.287058353424072
1528654267.110777,78310,-6.277314186096191
1528654272.011222,78409,-6.273885726928711
1528654276.59852,78508,-6.266485691070557
1528654285.780306,78706,-6.271610736846924
1528654290.62686,78805,-6.264857292175293
1528654295.497403,78904,-6.256919860839844
1528654300.361483,79003,-6.258057594299316
1528654305.069093,79102,-6.254068374633789
1528654309.80353,79201,-6.250561714172363
1528654314.479528,79300,-6.2588958740234375
1528654319.023571,79399,-6.2450971603393555
1528654323.665244,79498,-6.246750831604004
1528654328.459858,79597,-6.240039348602295
1528654333.355538,79696,-6.255958557128906
1528654338.068462,79795,-6.2370710372924805
1528654342.707654,79894,-6.233922004699707
1528654347.463172,79993,-6.228870391845703
1528654352.165785,80092,-6.21877908706665
1528654356.898049,80191,-6.230576992034912
1528654361.61203,80290,-6.213108539581299
1528654366.399445,80389,-6.2301249504089355
1528654370.946314,80488,-6.226585388183594
1528654375.538649,80587,-6.233387470245361
1528654380.145936,80686,-6.228084564208984
1528654385.434409,80785,-6.222673416137695
1528654390.20279,80884,-6.2205915451049805
1528654394.754413,80983,-6.210773468017578
1528654399.082102,81082,-6.217702865600586
1528654403.560521,81181,-6.215490341186523
1528654407.960263,81280,-6.216041088104248
1528654412.656114,81379,-6.217228889465332
1528654417.210184,81478,-6.203105449676514
1528654421.772372,81577,-6.1920342445373535
1528654426.438484,81676,-6.209710121154785
1528654431.158988,81775,-6.191470146179199
1528654435.515069,81874,-6.193509101867676
1528654439.990393,81973,-6.193724632263184
1528654444.488509,82072,-6.190361022949219
1528654449.215462,82171,-6.177419662475586
1528654453.748581,82270,-6.185631275177002
1528654458.260753,82369,-6.197421073913574
1528654462.77766,82468,-6.190680503845215
1528654467.335039,82567,-6.188288688659668
1528654472.122747,82666,-6.17719841003418
1528654476.893369,82765,-6.179791450500488
1528654481.58092,82864,-6.168307304382324
1528654486.341305,82963,-6.1715240478515625
1528654491.175989,83062,-6.157703399658203
1528654495.7776,83161,-6.162557601928711
1528654500.446268,83260,-6.1666154861450195
1528654505.061177,83359,-6.163180351257324
1528654509.742545,83458,-6.1473307609558105
1528654514.506391,83557,-6.13665771484375
1528654523.650125,83755,-6.148859977722168
1528654528.430479,83854,-6.128211975097656
1528654533.227628,83953,-6.135857582092285
1528654538.026372,84052,-6.122086524963379
1528654542.725392,84151,-6.117527008056641
1528654547.459578,84250,-6.138486862182617
1528654552.05499,84349,-6.141592502593994
1528654556.644415,84448,-6.078866004943848
1528654561.243908,84547,-6.091891288757324
1528654565.802957,84646,-6.088178634643555
1528654570.442693,84745,-6.080930709838867
1528654575.147577,84844,-6.086069107055664
1528654579.848519,84943,-6.08418607711792
1528654584.655158,85042,-6.104812145233154
1528654589.426707,85141,-6.100611686706543
1528654594.019579,85240,-6.086531639099121
1528654598.767992,85339,-6.083787441253662
1528654603.499542,85438,-6.085016250610352
1528654608.086456,85537,-6.077978134155273
1528654612.830006,85636,-6.078166961669922
1528654618.229385,85735,-6.082798004150391
1528654622.858988,85834,-6.078988075256348
1528654627.466619,85933,-6.077962875366211
1528654632.205908,86032,-6.075087547302246
1528654636.747982,86131,-6.078665733337402
1528654641.265069,86230,-6.066976547241211
1528654645.65173,86329,-6.074032306671143
1528654650.377141,86428,-6.069429397583008
1528654654.938035,86527,-6.061286449432373
1528654659.68748,86626,-6.076320648193359
1528654664.337763,86725,-6.078188419342041
1528654669.177256,86824,-6.065726280212402
1528654674.001942,86923,-6.070160865783691
1528654678.594049,87022,-6.065605163574219
1528654683.351078,87121,-6.0473432540893555
1528654688.116484,87220,-6.053318023681641
1528654692.932062,87319,-6.056135177612305
1528654697.432054,87418,-6.045244216918945
1528654701.839132,87517,-6.04244327545166
1528654706.391785,87616,-6.024127960205078
1528654711.060706,87715,-6.010684967041016
1528654715.589315,87814,-6.016452789306641
1528654720.111075,87913,-6.003089904785156
1528654724.643641,88012,-6.0082783699035645
1528654729.257902,88111,-6.001447677612305
1528654733.936408,88210,-6.005781650543213
1528654738.6982,88309,-5.997926712036133
1528654743.507264,88408,-5.987298965454102
1528654748.237511,88507,-5.981417655944824
1528654752.97508,88606,-5.971330642700195
1528654757.771505,88705,-5.956289291381836
1528654762.43359,88804,-5.961358070373535
1528654767.065487,88903,-5.9495768547058105
1528654771.871923,89002,-5.942048072814941
1528654776.63563,89101,-5.9330058097839355
1528654781.248398,89200,-5.933254718780518
1528654785.896357,89299,-5.924511909484863
1528654790.434837,89398,-5.928668022155762
1528654798.059846,89497,-5.928638458251953
1528654802.462508,89596,-5.918235778808594
1528654807.040367,89695,-5.909433364868164
1528654811.725677,89794,-5.903129577636719
1528654816.360819,89893,-5.910056114196777
1528654820.945497,89992,-5.896740913391113
1528654825.583508,90091,-5.896293640136719
1528654830.198817,90190,-5.8850274085998535
1528654834.601164,90289,-5.894269943237305
1528654839.317406,90388,-5.889143466949463
1528654843.987751,90487,-5.884191513061523
1528654848.580293,90586,-5.888407230377197
1528654853.228639,90685,-5.884349822998047
1528654857.885924,90784,-5.8776350021362305
1528654862.611515,90883,-5.884215354919434
1528654867.065993,90982,-5.894506454467773
1528654871.83126,91081,-5.886675834655762
1528654876.433009,91180,-5.893853664398193
1528654881.072949,91279,-5.894186973571777
1528654885.695007,91378,-5.8862223625183105
1528654890.422092,91477,-5.8763203620910645
1528654894.827334,91576,-5.870950698852539
1528654899.349203,91675,-5.874083518981934
1528654903.815963,91774,-5.879974365234375
1528654913.131827,91972,-5.892291069030762
1528654917.834681,92071,-5.933199882507324
1528654922.460225,92170,-5.94508171081543
1528654926.849904,92269,-5.9378557205200195
1528654931.495721,92368,-5.9165496826171875
1528654936.266011,92467,-5.900874137878418
1528654940.837898,92566,-5.888802528381348
1528654945.603662,92665,-5.86830997467041
1528654950.315891,92764,-5.859764099121094
1528654955.13853,92863,-5.848467826843262
1528654959.943439,92962,-5.846024513244629
1528654964.754882,93061,-5.8421454429626465
1528654969.358232,93160,-5.839885711669922
1528654973.892805,93259,-5.8270487785339355
1528654978.454849,93358,-5.824714660644531
1528654983.241055,93457,-5.812196731567383
1528654987.756697,93556,-5.807284832000732
1528654992.50896,93655,-5.80562686920166
1528654997.120391,93754,-5.790980339050293
1528655001.90146,93853,-5.801823616027832
1528655006.66661,93952,-5.799886703491211
1528655011.349046,94051,-5.796608924865723
1528655016.045901,94150,-5.794450759887695
1528655020.705053,94249,-5.790754795074463
1528655025.309571,94348,-5.787712097167969
1528655029.830981,94447,-5.783971309661865
1528655034.416786,94546,-5.780237197875977
1528655038.980792,94645,-5.781981945037842
1528655043.590844,94744,-5.775759696960449
1528655048.265565,94843,-5.776355743408203
1528655053.122728,94942,-5.764528751373291
1528655057.762539,95041,-5.757940292358398
1528655062.319971,95140,-5.750277042388916
1528655066.890545,95239,-5.7473859786987305
1528655071.44364,95338,-5.7409586906433105
1528655076.153589,95437,-5.744701385498047
1528655080.971988,95536,-5.733928203582764
1528655085.768425,95635,-5.7243146896362305
1528655090.46831,95734,-5.721222400665283
1528655095.036467,95833,-5.726864814758301
1528655099.755558,95932,-5.727482795715332
1528655104.270619,96031,-5.724278450012207
1528655109.135543,96130,-5.72035026550293
1528655113.926745,96229,-5.7161149978637695
1528655118.538816,96328,-5.709192276000977
1528655122.988618,96427,-5.708585262298584
1528655127.54735,96526,-5.7130584716796875
1528655132.259789,96625,-5.7021894454956055
1528655137.002181,96724,-5.708759307861328
1528655141.651282,96823,-5.702140808105469
1528655146.371076,96922,-5.694256782531738
1528655150.899964,97021,-5.692956447601318
1528655155.478749,97120,-5.697858810424805
1528655160.068363,97219,-5.686947822570801
1528655164.610601,97318,-5.678658485412598
1528655169.157352,97417,-5.671438694000244
1528655173.842339,97516,-5.666003704071045
1528655178.394697,97615,-5.667719841003418
1528655183.109712,97714,-5.667491436004639
1528655187.917202,97813,-5.636781692504883
1528655192.592866,97912,-5.600503921508789
1528655197.2553,98011,-5.5776872634887695
1528655201.757029,98110,-5.559845924377441
1528655206.470404,98209,-5.56881046295166
1528655211.029568,98308,-5.562962055206299
1528655215.747222,98407,-5.562008857727051
1528655220.583112,98506,-5.560124397277832
1528655225.143457,98605,-5.54719352722168
1528655229.658701,98704,-5.53549861907959
1528655234.417656,98803,-5.5356903076171875
1528655238.93207,98902,-5.530176162719727
1528655243.594065,99001,-5.518070220947266
1528655248.222601,99100,-5.513354301452637
1528655252.916489,99199,-5.50201416015625
1528655257.468528,99298,-5.49739933013916
1528655262.096196,99397,-5.487284183502197
1528655266.682255,99496,-5.477679252624512
1528655271.403703,99595,-5.47805118560791
1528655276.220418,99694,-5.468997955322266
1528655280.826704,99793,-5.46864128112793
1528655285.395286,99892,-5.4554009437561035
1528655289.943016,99991,-5.447482585906982
